11.2812	-2.09396	1.5071	2.69435
11.3608	-1.95348	1.4963	2.6578
11.3643	-1.80571	0.36032	2.76709
11.3725	-1.66612	0.325268	2.70497
11.3146	-1.52055	-0.623566	2.81732
11.2796	-1.36864	-0.631571	2.86648
11.2319	-1.21623	-0.778209	2.84799
11.1784	-1.11741	-0.813201	2.5763
11.0618	-0.982191	-1.83073	2.64855
10.9712	-0.782536	-1.82344	2.96259
10.9193	-0.621946	-1.0125	2.93031
10.8623	-0.513507	-1.01466	2.6828
10.7632	-0.381658	-1.73254	2.61273
10.6645	-0.301261	-1.73866	2.31517
10.4978	-0.191954	-2.82383	2.22461
10.3428	-0.116606	-2.81974	2.00413
10.2566	-0.01648	-1.95303	1.96634
10.151	0.0112502	-1.94101	1.58817
10.0016	0.0776339	-2.53515	1.47526
9.86234	0.0880267	-2.52867	1.14154
9.70868	0.13152	-2.69774	1.0429
9.559	0.102798	-2.69377	0.634698
9.40174	0.13243	-2.77137	0.607309
9.24846	0.158937	-2.77341	0.574462
9.09723	0.193181	-2.72418	0.588447
8.94706	0.245058	-2.72646	0.681568
8.84871	0.277186	-1.98275	0.674015
8.74446	0.285848	-1.9663	0.537765
8.538	0.297298	-3.40998	0.406158
8.35194	0.282416	-3.40126	0.226925
8.19804	0.283337	-2.78526	0.187075
8.04743	0.268453	-2.77594	0.065144
7.90052	0.254853	-2.60346	-0.0161398
7.75595	0.194563	-2.60264	-0.305653
7.61568	0.154049	-2.69386	-0.427198
7.46565	0.0849312	-2.69843	-0.651218
7.30126	0.0508409	-3.03764	-0.659316
7.15252	0.0233749	-3.02929	-0.631906
7.06067	-0.0247901	-1.93448	-0.706462
6.95408	-0.107034	-1.93711	-0.922729
6.85232	-0.188582	-1.84307	-1.08226
6.75255	-0.29819	-1.84428	-1.33275
6.66831	-0.400706	-1.63707	-1.49149
6.57008	-0.525845	-1.67036	-1.70903
6.53276	-0.675193	-0.835428	-2.05874
6.47415	-0.866471	-0.899274	-2.45407
6.42226	-1.02779	-0.983452	-2.64537
6.36236	-1.20978	-1.04086	-2.89792
6.31662	-1.35387	-1.00473	-2.89585
6.26826	-1.46748	-0.975906	-2.7407
6.27141	-1.6279	-0.0998259	-3.04115
6.26204	-1.77051	-0.103768	-2.99461
6.30164	-1.93881	0.506916	-3.14601
6.33921	-2.08294	0.560651	-3.00123
6.35216	-2.22348	0.10615	-2.73688
6.36432	-2.35636	0.141133	-2.64898
6.3676	-2.51983	0.202212	-2.77504
6.36291	-2.70522	0.122881	-2.93931
6.40938	-2.89732	0.727575	-3.29084
6.44859	-3.07243	0.730893	-3.26386
6.49092	-3.23633	0.709516	-3.16596
6.54072	-3.37863	0.777722	-3.01381
6.59631	-3.52994	0.818035	-2.92685
6.6501	-3.66701	0.871893	-2.81318
6.70646	-3.82434	0.990849	-2.87263
6.76018	-3.97571	0.995231	-2.84434
6.80595	-4.12084	0.891144	-2.74828
6.85855	-4.26387	0.911705	-2.70979
6.958	-4.43709	1.52399	-3.07582
7.0511	-4.5838	1.57911	-2.97222
7.11203	-4.72091	1.22336	-2.68389
7.16732	-4.86974	1.18144	-2.7002
7.21795	-4.98776	0.987991	-2.50706
7.27374	-5.08719	1.03949	-2.39496
7.36933	-5.23509	1.84562	-2.96503
7.45957	-5.37315	1.85049	-2.92498
7.50402	-5.47913	0.95881	-2.19472
7.56241	-5.58604	0.992238	-2.13263
7.64359	-5.72431	1.59534	-2.5948
7.74668	-5.85067	1.66554	-2.51492
7.79397	-5.95409	0.943875	-1.95133
7.85332	-6.05198	0.979331	-1.90673
7.94924	-6.19129	1.67155	-2.46039
8.04014	-6.33832	1.65656	-2.50867
8.14456	-6.48519	1.79317	-2.61057
8.24347	-6.63513	1.788	-2.63571
8.29534	-6.74024	1.04708	-2.01671
8.34243	-6.85297	1.00804	-2.03313
8.40475	-6.9807	1.25265	-2.28819
8.45345	-7.13251	1.15542	-2.40771
8.54573	-7.28789	1.59617	-2.78023
8.63732	-7.44828	1.60248	-2.80558
8.69088	-7.56616	0.935109	-2.18625
8.76039	-7.66259	1.02333	-2.07836
8.85395	-7.80903	1.65398	-2.63713
8.94964	-7.95058	1.67465	-2.6204
9.02959	-8.0883	1.58086	-2.58489
9.08462	-8.23752	1.47531	-2.68337
9.12015	-8.34503	0.73321	-2.00532
9.15401	-8.45707	0.707873	-2.01719
9.22101	-8.596	1.148	-2.44063
9.26518	-8.74915	1.06085	-2.52906
9.32323	-8.89347	1.08801	-2.58228
9.36592	-9.04729	1.01387	-2.64155
9.4237	-9.1904	1.1534	-2.79895
9.45972	-9.35345	1.05094	-2.9036
9.50909	-9.50141	0.924537	-2.75977
9.55741	-9.65282	0.915473	-2.76086
9.60503	-9.79277	0.971462	-2.81895
9.64062	-9.94228	0.915276	-2.86249
9.67025	-10.062	0.67915	-2.58041
9.72821	-10.1681	0.791001	-2.47515
9.75205	-10.2839	0.456355	-2.12035
9.76257	-10.4215	0.382493	-2.21025
9.81333	-10.5832	0.798248	-2.70236
9.85013	-10.7415	0.76269	-2.7434
9.8657	-10.8614	0.439607	-2.42096
9.86183	-11.0135	0.311613	-2.5543
9.87571	-11.1454	0.398332	-2.68317
9.85992	-11.3169	0.226439	-2.84641
9.86895	-11.4664	0.265671	-2.93964
9.85837	-11.6334	0.155505	-3.02987
9.81632	-11.7319	-0.652907	-2.01109
9.76464	-11.8521	-0.722586	-2.05712
9.73804	-11.9916	-0.535526	-2.34064
9.67532	-12.1419	-0.684344	-2.44278
9.63395	-12.2815	-0.677953	-2.49976
9.56853	-12.4417	-0.808146	-2.60048
9.48388	-12.5329	-1.35741	-1.86816
9.38327	-12.6503	-1.47303	-1.93915
9.27594	-12.7068	-1.91985	-1.34172
9.10011	-12.8218	-2.27941	-1.56862
8.96255	-12.8934	-2.39177	-1.4152
8.83692	-12.9682	-2.36441	-1.39995
8.70814	-13.0503	-2.30851	-1.50323
8.56558	-13.1418	-2.38001	-1.54457
8.39606	-13.127	-3.13352	-0.267126
8.24743	-13.1393	-3.09954	-0.256922
8.0959	-13.1902	-2.72396	-0.913579
7.9503	-13.2414	-2.7074	-0.913794
7.78841	-13.2624	-2.99991	-0.369759
7.63013	-13.2725	-2.96416	-0.331642
7.47991	-13.2795	-3.03056	-0.181161
7.34185	-13.2747	-2.96203	-0.12862
7.16552	-13.2362	-3.2548	0.530995
7.02629	-13.1835	-3.06934	0.632452
6.85751	-13.1523	-3.01026	0.499579
6.66502	-13.1414	-3.13665	0.429235
6.50003	-13.0989	-3.31771	0.82738
6.34655	-13.0498	-3.2589	0.858871
6.198	-13.0729	-2.78442	-0.199418
6.10278	-13.0589	-2.51808	-0.0866779
5.93946	-12.972	-3.03147	1.25222
5.83069	-12.8732	-2.76161	1.37994
5.69963	-12.8173	-2.6845	1.21449
5.55915	-12.7566	-2.71108	1.21023
5.43189	-12.7173	-2.58305	0.892388
5.33403	-12.6581	-2.4365	0.955317
5.20712	-12.5706	-2.62142	1.5518
5.11527	-12.471	-2.43374	1.64051
4.99314	-12.3879	-2.39788	1.65429
4.91284	-12.273	-2.15761	1.75738
4.79665	-12.1276	-2.43138	2.64448
4.71924	-11.9768	-2.22507	2.72622
4.63044	-11.8846	-1.89604	1.93245
4.59398	-11.7664	-1.62515	2.03236
4.50817	-11.6234	-1.8158	2.67685
4.49776	-11.4635	-1.44471	2.80425
4.43262	-11.3118	-1.42194	2.89044
4.41497	-11.1493	-1.17528	2.9791
4.38419	-11.0525	-0.724499	1.92795
4.39278	-10.9355	-0.50459	1.99078
4.36207	-10.7922	-0.684381	2.5825
4.39291	-10.6463	-0.387851	2.67847
4.40291	-10.5567	-0.0251457	1.94184
4.42914	-10.4488	0.102841	1.99477
4.4328	-10.3204	0.00135569	2.34996
4.50167	-10.1701	0.325195	2.5008
4.51882	-10.0134	0.235474	2.78129
4.5484	-9.85157	0.31368	2.82178
4.59325	-9.72053	0.614551	2.3614
4.69426	-9.55862	0.927735	2.51609
4.73522	-9.39825	0.774111	2.92759
4.80941	-9.2385	0.936123	3.00178
4.9101	-9.1479	1.58897	2.01766
5.00744	-9.03757	1.67245	2.06464
5.06255	-8.8924	1.20735	2.81326
5.13441	-8.74307	1.26257	2.85228
5.24862	-8.64585	1.84128	1.99734
5.35102	-8.5431	1.84123	1.97411
5.4158	-8.40295	1.45062	2.55514
5.51417	-8.25994	1.56996	2.63337
5.62725	-8.15711	2.07636	2.02735
5.73796	-8.05209	2.10733	2.04719
5.81733	-7.93065	1.78372	2.39196
5.87136	-7.84278	1.61517	2.24351
5.96318	-7.74196	1.80772	2.01537
6.04727	-7.64538	1.77845	1.99314
6.15357	-7.54263	1.8877	1.88179
6.24726	-7.44734	1.84116	1.84187
6.37109	-7.36825	2.32052	1.4165
6.52177	-7.26879	2.47974	1.55884
6.66092	-7.19127	2.53589	1.47662
6.77116	-7.13691	2.40205	1.34512
6.85327	-7.04158	1.89936	1.7895
6.94859	-6.9544	1.89818	1.78119
7.09031	-6.87975	2.3633	1.40717
7.24494	-6.76737	2.48452	1.56749
7.35005	-6.66079	1.98276	1.96812
7.46137	-6.55009	1.99312	1.98011
7.58696	-6.46711	2.30822	1.66028
7.67676	-6.42417	2.13449	1.42959
7.82627	-6.37691	2.61049	1.02983
7.95573	-6.33586	2.54765	0.953376
8.03092	-6.24984	1.85879	1.4605
8.12943	-6.16297	1.89084	1.52127
8.26125	-6.08167	2.2203	1.37386
8.41191	-5.97861	2.34195	1.51438
8.52423	-5.90037	2.26673	1.56149
8.63694	-5.82665	2.26111	1.54344
8.77815	-5.76169	2.60227	1.3582
8.92615	-5.66676	2.68316	1.48844
9.0359	-5.57646	2.1566	1.80476
9.15191	-5.46946	2.19569	1.88233
9.25617	-5.35685	2.00358	1.98623
9.36324	-5.24499	1.99436	1.99417
9.464	-5.13362	1.92547	2.01648
9.55824	-5.03926	1.87749	1.93658
9.67484	-4.96536	2.28929	1.6777
9.77021	-4.91697	2.2045	1.50638
9.8569	-4.82658	1.67034	1.71309
9.94336	-4.74813	1.64336	1.64052
10.0229	-4.64598	1.42305	1.77387
10.1244	-4.4941	1.5298	2.02921
10.2197	-4.37915	1.71339	1.9929
10.3243	-4.25954	1.75125	2.04505
10.4168	-4.15104	1.69937	2.10528
10.5253	-3.99524	1.7974	2.34806
10.6458	-3.8789	2.16147	2.27152
10.7526	-3.75818	2.16167	2.3022
10.7847	-3.62432	0.977419	2.6441
10.8454	-3.45959	1.02686	2.79868
10.9578	-3.33217	1.98578	2.55438
11.051	-3.22961	1.958	2.43667
11.0824	-3.09745	0.949116	2.6584
11.1373	-2.95113	0.975127	2.72314
11.1378	-2.79539	0.149637	2.88181
11.1438	-2.64514	0.140603	2.84399
11.1495	-2.49827	0.157642	2.79154
11.1476	-2.40998	0.109641	2.48739
11.2399	-2.28994	1.48174	2.29136
11.3316	-2.10436	1.54986	2.62667
11.3434	-1.95451	0.430183	2.76593
11.3598	-1.83973	0.402634	2.59065
11.3728	-1.69683	0.229724	2.60964
11.3807	-1.54252	0.217521	2.65776
11.3223	-1.39588	-0.791549	2.72699
11.2716	-1.24532	-0.811946	2.72709
11.1765	-1.09654	-1.49722	2.75478
11.0868	-0.935916	-1.51782	2.79571
11.0201	-0.795215	-1.30322	2.79118
10.953	-0.647418	-1.30786	2.82949
10.8373	-0.507497	-2.0152	2.83068
10.7386	-0.363947	-2.01008	2.84061
10.6438	-0.222583	-1.79112	2.76845
10.5453	-0.181962	-1.78041	2.24387
10.3995	-0.0889208	-2.73772	2.14164
10.2603	-0.0180702	-2.74059	1.97022
10.1651	0.0572058	-2.05108	1.86842
10.0583	0.0407996	-2.0491	1.34663
9.92286	0.0908789	-2.54454	1.22113
9.7773	0.0957639	-2.55662	0.92604
9.61717	0.129866	-2.97187	0.858272
9.46667	0.16022	-2.9753	0.79796
9.35533	0.198833	-2.05498	0.791021
9.24391	0.185313	-2.04584	0.519454
9.08955	0.20863	-2.84095	0.490488
8.95023	0.242552	-2.83469	0.535682
8.80591	0.266287	-2.9041	0.518634
8.66039	0.267547	-2.90233	0.399805
8.51393	0.278894	-2.86183	0.35809
8.36581	0.273181	-2.87173	0.243767
8.22505	0.276159	-2.64184	0.197549
8.07244	0.27347	-2.66287	0.132093
7.93149	0.259879	-2.82821	0.0262665
7.78094	0.203966	-2.84712	-0.253108
7.61702	0.179538	-3.07464	-0.315503
7.46163	0.156488	-3.07812	-0.351175
7.36313	0.124194	-1.97094	-0.404544
7.25738	0.0774715	-1.96279	-0.525584
7.11466	0.0212013	-2.6551	-0.665784
6.9614	-0.0770331	-2.67708	-0.971757
6.92437	-0.181072	-1.13603	-1.25783
6.85853	-0.298112	-1.15165	-1.498
6.68969	-0.382233	-2.83314	-1.46495
6.54631	-0.49563	-2.84752	-1.6665
6.48902	-0.650688	-1.25782	-2.11552
6.42406	-0.807873	-1.26021	-2.3214
6.38643	-0.954206	-0.869508	-2.52321
6.3416	-1.11871	-0.894409	-2.71602
6.27445	-1.27694	-1.05904	-2.74351
6.21737	-1.4395	-1.06298	-2.80107
6.26306	-1.62395	0.453747	-3.24894
6.3046	-1.77348	0.525974	-3.09989
6.31006	-1.90448	0.140012	-2.87835
6.32707	-2.04048	0.175335	-2.83353
6.33662	-2.19465	0.080508	-2.79113
6.34169	-2.34472	0.085405	-2.77455
6.39305	-2.52396	0.741004	-3.09032
6.44338	-2.67171	0.791616	-2.97887
6.43874	-2.80165	-0.000964518	-2.54842
6.44376	-2.93866	0.0181409	-2.53062
6.49065	-3.12367	0.890337	-3.08826
6.53473	-3.31388	0.85427	-3.18488
6.57585	-3.48749	0.715931	-3.11774
6.62489	-3.65846	0.748046	-3.10908
6.66503	-3.81806	0.658864	-2.99965
6.71729	-3.96607	0.730357	-2.91195
6.75156	-4.10657	0.606486	-2.7527
6.80125	-4.24808	0.671747	-2.6981
6.82967	-4.35885	0.487589	-2.47013
6.88628	-4.45598	0.622593	-2.32848
6.97376	-4.60451	1.4888	-2.89098
7.07367	-4.74168	1.57991	-2.83509
7.12402	-4.84528	1.05116	-2.37144
7.20351	-4.94396	1.16277	-2.26387
7.26765	-5.07117	1.16278	-2.2772
7.32513	-5.21753	1.11958	-2.37165
7.42489	-5.37357	1.88707	-2.96487
7.52349	-5.52987	1.89228	-2.9934
7.5709	-5.63593	1.08698	-2.33974
7.63459	-5.74171	1.1312	-2.28583
7.72234	-5.88813	1.60476	-2.65788
7.81868	-6.0355	1.63249	-2.65564
7.86682	-6.13866	0.922058	-2.04164
7.92704	-6.24868	0.958321	-2.02455
8.01754	-6.37771	1.42732	-2.3411
8.12673	-6.4746	1.5674	-2.18675
8.23924	-6.60885	1.86718	-2.39539
8.33746	-6.74458	1.84796	-2.41603
8.41555	-6.86743	1.47452	-2.15419
8.46813	-7.01859	1.34168	-2.30782
8.53791	-7.15799	1.33205	-2.37791
8.57691	-7.33252	1.16743	-2.5793
8.64708	-7.46774	1.29362	-2.67013
8.736	-7.57458	1.40736	-2.54482
8.80362	-7.70755	1.30175	-2.45893
8.86402	-7.85211	1.25228	-2.50467
8.92519	-7.98582	1.17266	-2.4465
8.96679	-8.14587	1.06526	-2.56395
9.02801	-8.28095	1.07681	-2.53429
9.12564	-8.37812	1.25739	-2.34135
9.20393	-8.50902	1.54519	-2.60799
9.25984	-8.65366	1.45473	-2.68205
9.32078	-8.77921	1.33661	-2.58158
9.37082	-8.92956	1.25407	-2.67615
9.41122	-9.04908	0.740182	-2.17626
9.4484	-9.16725	0.728448	-2.17343
9.50183	-9.30462	0.989884	-2.45458
9.54703	-9.44805	0.94776	-2.49356
9.60813	-9.59555	1.02846	-2.58216
9.66385	-9.74394	1.01951	-2.60688
9.7308	-9.89628	1.17595	-2.79523
9.77106	-10.0484	1.09575	-2.85723
9.7939	-10.1702	0.532536	-2.28311
9.77904	-10.3368	0.329289	-2.47114
9.8136	-10.4925	0.625232	-2.8024
9.85409	-10.6435	0.651197	-2.78618
9.86622	-10.7735	0.287039	-2.39657
9.8595	-10.9261	0.182831	-2.49075
9.87037	-11.0708	0.228029	-2.57513
9.85551	-11.2354	0.102816	-2.68009
9.86725	-11.3837	0.199045	-2.82448
9.86624	-11.542	0.140108	-2.89286
9.85249	-11.6756	-0.250032	-2.42292
9.78859	-11.8462	-0.477277	-2.59585
9.75371	-11.9799	-0.615748	-2.42977
9.6831	-12.1401	-0.782302	-2.55185
9.62079	-12.2522	-1.08244	-2.14538
9.55849	-12.3621	-1.08613	-2.11969
9.47016	-12.4387	-1.4767	-1.58515
9.3689	-12.5375	-1.56577	-1.64069
9.27036	-12.6201	-1.80594	-1.35251
9.10172	-12.7383	-2.11871	-1.5551
8.99106	-12.8349	-2.00718	-1.73182
8.86332	-12.9402	-2.08567	-1.77868
8.73531	-13.0216	-2.22407	-1.58436
8.57382	-13.1341	-2.40416	-1.69757
8.40008	-13.1475	-3.1428	-0.436001
8.24761	-13.1582	-3.04818	-0.377719
8.09142	-13.1648	-3.12891	-0.213162
7.9457	-13.1679	-3.07824	-0.180827
7.79567	-13.2143	-2.79091	-0.699931
7.63923	-13.2568	-2.80596	-0.71479
7.45839	-13.2281	-3.32389	0.333184
7.32898	-13.1758	-3.07368	0.478081
7.17425	-13.1789	-2.85898	0.0566007
7.0389	-13.1642	-2.75906	0.108128
6.87804	-13.1448	-2.89925	0.363018
6.69241	-13.1357	-3.01758	0.311473
6.54129	-13.1569	-2.75316	-0.274414
6.43365	-13.1557	-2.55487	-0.196075
6.27198	-13.1105	-2.88345	0.56711
6.14411	-13.0597	-2.7388	0.647057
5.97104	-12.9569	-3.11682	1.58415
5.83442	-12.8537	-2.95526	1.65484
5.68992	-12.8068	-2.70238	1.05239
5.54821	-12.7486	-2.67271	1.05758
5.39144	-12.6555	-2.87902	1.61146
5.23807	-12.5612	-2.85428	1.63187
5.09209	-12.4768	-2.78134	1.55478
5.00428	-12.3669	-2.48143	1.66522
4.89075	-12.2816	-2.4537	1.73443
4.8284	-12.1688	-2.17121	1.84705
4.74077	-12.0915	-1.98237	1.5425
4.72005	-11.979	-1.6134	1.69415
